id,name,alt,path
1850,CCPA-Class-of-2020-James-Osorio,Piano performance major James Carl Lagman Osorio,Images/nonstandard-sizes/CCPA-Class-of-2020-James-Osorio.jpg
1851,CCPA-Class-of-2020-Justine-Teo-Jing-Xin,Violin performance major Justine Teo Jing Xin,Images/nonstandard-sizes/CCPA-Class-of-2020-Justine-Teo-Jing-Xin.jpg
1852,CCPA-Class-of-2020-Megan-Grosso,Musical Theatre - Dance graduate Megan Grosso.,Images/nonstandard-sizes/CCPA-Class-of-2020-Megan-Grosso.jpg
1853,CCPA-Class-of-2020-Peter-Merikoski,Musical theatre major Peter Merikoski,Images/nonstandard-sizes/CCPA-Class-of-2020-Peter-Merikoski.jpg
1854,charlie_gardner_roosevelt_university-14dnajv-768x510,Serhiy Kiyasov and board of trustees member Charles “Charlie” Gardner,Images/nonstandard-sizes/charlie_gardner_roosevelt_university-14dnajv-768x510.jpg
1855,Cheryl-Burton-ABC7-Do-You-Hear-Me,"ABC 7 live town hall ""Do You Hear Me? A Discussion About Race,"" moderated by anchor and reporter Cheryl Burton",Images/nonstandard-sizes/Cheryl-Burton-ABC7-Do-You-Hear-Me.jpg
1856,ChristinaPodraza,"Christina Podraza, Roosevelt alumna and principal of Jefferson Elementary School.",Images/nonstandard-sizes/ChristinaPodraza.jpg
1857,Chuck-Middleton-Chronicle,"Former president Chuck Middleton, featured in an article titled ""Gay Academics Find New Paths to the Top""",Images/nonstandard-sizes/Chuck-Middleton-Chronicle.jpg
1858,COE-Class-of-2020-Destini-Arceo,College of Education graduate Destini Arceo,Images/nonstandard-sizes/COE-Class-of-2020-Destini-Arceo.jpg
1859,COE-Class-of-2020-Gina-Narcisi,"On right, College of Education graduate Gina Narcisi",Images/nonstandard-sizes/COE-Class-of-2020-Gina-Narcisi.jpg
1860,COE-Class-of-2020-Katelyn-Jaffe,College of Education graduate and Commencement speaker Katelyn Jaffe,Images/nonstandard-sizes/COE-Class-of-2020-Katelyn-Jaffe.jpg
1861,COE-Class-of-2020-Nicole-Frantik,College of Education graduate Nicole Frantik,Images/nonstandard-sizes/COE-Class-of-2020-Nicole-Frantik.jpg
1862,COE-Class-of-2020Michael-Fleming,College of Education graduate Michael Fleming,Images/nonstandard-sizes/COE-Class-of-2020Michael-Fleming.jpg
1863,COP-Class-of-2020-Liza-Kenny_web,PharmD 2020 graduate Liza Kenny,Images/nonstandard-sizes/COP-Class-of-2020-Liza-Kenny_web.jpg
1864,COP-Class-of-2020-Mateusz-Worwa,PharmD 2020 graduate Mateusz Worwa,Images/nonstandard-sizes/COP-Class-of-2020-Mateusz-Worwa.jpg
1865,COP-Class-of-2020-Nathaniel-Johnson,PharmD 2020 graduate Nathaniel Johnson,Images/nonstandard-sizes/COP-Class-of-2020-Nathaniel-Johnson.jpg
1866,COP-Class-of-2020-Victor-Santizo,PharmD Class of 2020 Victor Santizo,Images/nonstandard-sizes/COP-Class-of-2020-Victor-Santizo.jpg
1867,cynthia-bringer,Cynthia Bringer,Images/nonstandard-sizes/cynthia-bringer.jpg
1868,Daron-Hagen-NPR,Daron Hagen sitting in front of studio microphone,Images/nonstandard-sizes/Daron-Hagen-NPR.jpg
1869,Daron-Hagen,"Daron Hagen - composer, librettist, director and conductor",Images/nonstandard-sizes/Daron-Hagen.jpg
1870,davey-hines,Davey Hines,Images/nonstandard-sizes/davey-hines.jpg
1871,EAL-recipients,Josh Moller and Abril de la Pa,Images/nonstandard-sizes/EAL-recipients.jpg
1872,Edward Oldfield,Edward Oldfield,Images/nonstandard-sizes/Edward Oldfield.jpg
1873,Edwin-Vega-and-Grammy,Edwin Vega in formal attire standing next to a large version of the Grammy's award trophy,Images/nonstandard-sizes/Edwin-Vega-and-Grammy.jpg
1874,Elizabeth-Henley,Elizabeth Henley,Images/nonstandard-sizes/Elizabeth-Henley.jpg
1875,Ellie-Knoll,Ellie Knoll,Images/nonstandard-sizes/Ellie-Knoll.jpg
1876,Emanuele-Andrizzi,Emanuele Andrizzi conducting,Images/nonstandard-sizes/Emanuele-Andrizzi.jpg
1877,encrypt,,Images/nonstandard-sizes/encrypt.png
1878,Erika-Harold,Erika Harold,Images/nonstandard-sizes/Erika-Harold.jpg
1879,EWeiss-Photo,"Erika Weiss (MPA Public Administration, ’13)",Images/nonstandard-sizes/EWeiss-Photo.jpg
1880,fair-housing,Our Chicago - The Fight and Future of Fair Housing at 50,Images/nonstandard-sizes/fair-housing.png
1881,FalaandAli,"Fala the Laker is the official mascot of Roosevelt University. Introduced to Roosevelt in 2016, Fala is the beloved Scottish Terrier of President Franklin Delano Roosevelt and Eleanor Roosevelt. He brings spirit and energy to athletic events and University functions.",Images/nonstandard-sizes/FalaandAli.jpg
1882,ganz hall YCC,Ganz Hall,Images/nonstandard-sizes/ganz hall YCC.jpg
1883,general-education-diagram,general education diagram,Images/nonstandard-sizes/general-education-diagram.png
1884,grant-ladniak,Grant Ladniak,Images/nonstandard-sizes/grant-ladniak.jpg
1885,Hannah-Ford-Welton,Hannah Ford Welton,Images/nonstandard-sizes/Hannah-Ford-Welton.png
1886,harold-washington-lounge,Leticia Ransom leads the alumni association campaign to honor one of Roosevelt’s own Harold Washington,Images/nonstandard-sizes/harold-washington-lounge.jpg
1887,leslie-andrews,Leslie Andrews,Images/nonstandard-sizes/hcb-board/leslie-andrews.jpg
1888,HCB-Class-of-2020-Bennett-Fuzak,Accounting graduate Bennett Fuzak,Images/nonstandard-sizes/HCB-Class-of-2020-Bennett-Fuzak.jpeg
1889,HCB-Class-of-2020-Irene-Papierek_Caymans,"CCPA Class of 2020, from top left clockwise: Megan Grosso, Claire Barber, Justine Teo Jing Xin, Peter Merikoski, Changqing Shi, James Carl Lagman Osorio",Images/nonstandard-sizes/HCB-Class-of-2020-Irene-Papierek_Caymans.jpg
1890,HCB-Class-of-2020-Lilian-Yool,MS in Real Estate graduate Lilian Yool,Images/nonstandard-sizes/HCB-Class-of-2020-Lilian-Yool.jpg
1891,HCB-Class-of-2020-Portia-Daniels,MA Organization Development graduate Portia Daniels,Images/nonstandard-sizes/HCB-Class-of-2020-Portia-Daniels.jpg
1892,HCBNL-Fall18,,Images/nonstandard-sizes/HCBNL-Fall18.PNG
1893,hero_jazz_band_guitar,photo of jazz band,Images/nonstandard-sizes/hero_jazz_band_guitar.jpg
1894,home-mid-1,Dev Placeholder,Images/nonstandard-sizes/home-mid-1.jpg
1895,home-mid-3,Dev Placeholder,Images/nonstandard-sizes/home-mid-3.jpg
1896,HuangSOA,Huang SOA,Images/nonstandard-sizes/HuangSOA.jpg
1897,Imbolo-Mbue,Imbolo Mbue,Images/nonstandard-sizes/Imbolo-Mbue.jpg
1898,IMC-fundraising,Group of students from the IMC fundraising,Images/nonstandard-sizes/IMC-fundraising.png
1899,infobox_Hair,photo of theater students,Images/nonstandard-sizes/infobox_Hair.jpg
1900,Innovation-Award,"Paul Matthews, assistant vice president of Campus Planning and Operations, accepts the Innovative Project of the Year award from City of Chicago Deputy Mayor Steve Koch (left) and City of Chicago Chief Sustainability Officer Chris Wheat",Images/nonstandard-sizes/Innovation-Award.jpg
1901,Jackson-Newsome-headshot,photo of Jackson Newsome,Images/nonstandard-sizes/Jackson-Newsome-headshot.jpg
1902,jfountain,Journalism professor John Fountain,Images/nonstandard-sizes/jfountain.png
1903,Jonathan-Meier,Jonathan Meier,Images/nonstandard-sizes/Jonathan-Meier.jpg
1904,Jordan-Jenkins,Jordan Jenkins,Images/nonstandard-sizes/Jordan-Jenkins.jpg
1905,Jordan-Mandela,Jordan Mandela,Images/nonstandard-sizes/Jordan-Mandela.jpg
1906,Jori-Weissman_photo,Roosevelt alum Jori Weissman,Images/nonstandard-sizes/Jori-Weissman_photo.jpg
1907,Joseph-Loundy-students-canvass-London,"Roosevelt students holding envelopes canvass for the Labour Party in Tooting, a neighborhood of London.",Images/nonstandard-sizes/Joseph-Loundy-students-canvass-London.jpg
1908,Journalism-students-rally,Journalism students serve as embedded reporters at a national rally,Images/nonstandard-sizes/Journalism-students-rally.jpeg
1909,Julie-Gentile-2,Julie-Gentile,Images/nonstandard-sizes/Julie-Gentile-2.JPG
1910,Julie-Gentile-3,Julie-Gentile,Images/nonstandard-sizes/Julie-Gentile-3.jpg
1911,Julie-Gentile,Julie-Gentile,Images/nonstandard-sizes/Julie-Gentile.jpg
1912,KickOffImageForWEB,,Images/nonstandard-sizes/KickOffImageForWEB.jpg
1913,landing-darkened,Roosevelt University Wabash Building,Images/nonstandard-sizes/landing-darkened.jpg
1914,laura-miller-hill,"Laura Miller Hill, 2016 graduate",Images/nonstandard-sizes/laura-miller-hill.jpg
1915,Lurie-Green-Roof,Lurie Green Roof,Images/nonstandard-sizes/Lurie-Green-Roof.jpg
1916,mandy-modic,"Mandy Modic (BFA Theater, ’11)",Images/nonstandard-sizes/mandy-modic.jpg
1917,Mark-Eberhard,Mark Eberhard,Images/nonstandard-sizes/Mark-Eberhard.png
1918,Math-faculty-social-justice-textbook,Four math faculty members each holding a social justice textbook in front of them,Images/nonstandard-sizes/Math-faculty-social-justice-textbook.jpg
1919,Matt-Spahr,Matt Spahr,Images/nonstandard-sizes/Matt-Spahr.jpg
1920,meyers-classroom,photo of Steven Meyers,Images/nonstandard-sizes/meyers-classroom.jpg
1921,bannerGage4,Gage Exhibition on Prison,Images/nonstandard-sizes/Misc/bannerGage4.jpg
1922,checkbox,unchecked checkbox,Images/nonstandard-sizes/Misc/checkbox.jpg
1923,nasutsa-mabwa,"Nasutsa Mabwa (MBA Real Estate, ’06)",Images/nonstandard-sizes/nasutsa-mabwa.jpg
1924,Odie-Lindsey,Odie Lindsey,Images/nonstandard-sizes/Odie-Lindsey.png
1925,orchestral-studies,Orchestral Studies with Professor Andrizzi,Images/nonstandard-sizes/orchestral-studies.jpg
1926,paige-steers,Paige Steers,Images/nonstandard-sizes/paige-steers.jpg
1927,percussion,percussion tympani student,Images/nonstandard-sizes/percussion.jpg
1928,Peter-Jermihov,Peter Jermihov conducting a choir under a cathedral with colorfully decorated ceilings,Images/nonstandard-sizes/Peter-Jermihov.jpg
1929,Piano,Piano Student in Orchestral Performance,Images/nonstandard-sizes/Piano.jpg
1930,Poster-photo-by-Mohammad-Samra-small,Protest photo by Roosevelt student Mohammad Samra,Images/nonstandard-sizes/Poster-photo-by-Mohammad-Samra-small.jpeg
1931,Ray-Frewen-headshot,"photo of Ray Frewen, associate professor of theatre",Images/nonstandard-sizes/Ray-Frewen-headshot.jpg
1932,Remote-Learning-Success-Dangremond,"A breakdown of Emily Dangremond's class: 40% independent research, 30% online activities, 20% video lecture, 10% assigned reading",Images/nonstandard-sizes/Remote-Learning-Success-Dangremond.jpg
1933,Remote-Learning-Success-Graphic-Design,"A Day in Dr. Chen's Class: 10 minutes of chatting with students; 1 hour lesson preview, demos, lecture; 10 minute break; 30-50 minute Q&A and group critiques",Images/nonstandard-sizes/Remote-Learning-Success-Graphic-Design.jpg
1934,RickYancey2,Alumnus Rick Yancey speaking as a guest lecturer in the Murray-Green Library,Images/nonstandard-sizes/RickYancey2.jpg
1935,RMEC-Class-of-2020-Jordan-Sutton,"RMEC graduate Jordan Sutton, standing on a city bridge during his study abroad program",Images/nonstandard-sizes/RMEC-Class-of-2020-Jordan-Sutton.jpg
1936,RMEC-Class-of-2020-Nicole-Monaco,"Nicole Monaco, Robert Morris Experiential College graduate",Images/nonstandard-sizes/RMEC-Class-of-2020-Nicole-Monaco.jpg
1937,RMEC-Class-of-2020-Rahamanh-Katumbusi,"Rahamanh Katumbusi, RMEC graduate",Images/nonstandard-sizes/RMEC-Class-of-2020-Rahamanh-Katumbusi.jpeg
1938,robert-gibbs,Robert Gibbs,Images/nonstandard-sizes/robert-gibbs.png
1939,Rohingya,Rohingya man rescuing child,Images/nonstandard-sizes/Rohingya.jpg
1940,roosevelt-75-years,"Celebrating 75 Years of Belonging, Roosevelt University",Images/nonstandard-sizes/roosevelt-75-years.jpg
1941,Rosalyn-Kliot-Art-Show,Alum Rosalyn Kliot standing in front of one of her paintings at an art show.,Images/nonstandard-sizes/Rosalyn-Kliot-Art-Show.jpg
1942,Roshni-Patel-scholarship-recipient,Roshni Patel Scholarship Recipient,Images/nonstandard-sizes/Roshni-Patel-scholarship-recipient.jpg
1943,RU_WebHome-JamesFormanJr-400x399,James Forman Jr.,Images/nonstandard-sizes/RU_WebHome-JamesFormanJr-400x399.jpg
1944,Screen Shot 20171222 at 25127 PM,$1.1 million,Images/nonstandard-sizes/Screen Shot 20171222 at 25127 PM.png
1945,story_pharmacy_students_taking_oath,pharmacy students taking oath,Images/nonstandard-sizes/story_pharmacy_students_taking_oath.jpg
1946,Strings,Strings in Orchestra,Images/nonstandard-sizes/Strings.jpg
1947,Student-Christina-Dupee,EdD candidate Christina Dupee,Images/nonstandard-sizes/Student-Christina-Dupee.jpg
1948,Student-spotlight-Vanessa-Nambo,MA in Reading student Vanessa Nambo,Images/nonstandard-sizes/Student-spotlight-Vanessa-Nambo.JPG
1949,student1,Student 1 FPO,Images/nonstandard-sizes/student1.jpg
1950,student2,Student 2 FPO,Images/nonstandard-sizes/student2.jpg
1951,student3,Student 3 FPO,Images/nonstandard-sizes/student3.jpg
1952,student4,Student 4 FPO,Images/nonstandard-sizes/student4.jpg
1953,tanya-golash-boza,Tanya Golash Boza,Images/nonstandard-sizes/tanya-golash-boza.png
1954,TeamChallenge,Service Day: Team Challenge,Images/nonstandard-sizes/TeamChallenge.jpg
1955,theatre-dance,"Musical Theatre Dance, BFA",Images/nonstandard-sizes/theatre-dance.jpg
1956,tm_BrendanParadies_WGS,"Brenden Paradies, Women's and Gender Studies Major, 2014",Images/nonstandard-sizes/tm_BrendanParadies_WGS.jpg
1957,tong-yu,"Tong Yu, 2016 graduate",Images/nonstandard-sizes/tong-yu.jpg
1958,Torch-Stonewall,"Front page of the student newspaper, Roosevelt Torch, with an article about the Stonewall Uprising",Images/nonstandard-sizes/Torch-Stonewall.jpg
1959,VenitaMurray,Venita Murray,Images/nonstandard-sizes/VenitaMurray.png
1960,Vicki-Fuller-headshot,Vicki Fuller,Images/nonstandard-sizes/Vicki-Fuller-headshot.jpg
1961,visit_box_professional_studies,Professional Studies Info Session,Images/nonstandard-sizes/visit_box_professional_studies.jpg
1962,voice,Voice students in performance of Poppaea,Images/nonstandard-sizes/voice.jpg
1963,Wabash-Green-Roof,Wabash building green roof,Images/nonstandard-sizes/Wabash-Green-Roof.jpg
1964,William-A-Strauss-2020-economic-forecast,William A Strauss profile picture for 2020 Economic Forecast event,Images/nonstandard-sizes/William-A-Strauss-2020-economic-forecast.jpg
1965,WOC-STEM-attendees,Three Roosevelt students smile wearing badges at the WOC STEM conference.,Images/nonstandard-sizes/WOC-STEM-attendees.jpg
1966,Woodwinds,Students playing woodwind instruments in an orchestral setting,Images/nonstandard-sizes/Woodwinds.jpg
1967,Workplace-diversity-infographic,An infographic showing the top ten benefits of workplace diversity,Images/nonstandard-sizes/Workplace-diversity-infographic.png
1968,wurbinaromero,Wilfredo Urbina-Romero,Images/nonstandard-sizes/wurbinaromero.jpg
1969,zachary-fabos,"Zachary Fabos, 2016 graduate",Images/nonstandard-sizes/zachary-fabos.jpg
1970,ZigmundHansJPG,photo of Hans Zigmund,Images/nonstandard-sizes/ZigmundHansJPG.jpg
1971,parents_header,Proud family poses with Roosevelt Graduate,Images/parents_header.jpg
1972,ahinand,Alex Hinand,Images/Staff/ahinand.jpg
1973,ahorvath,Amanda Horvath,Images/Staff/ahorvath.jpg
1974,aildiz,Alev Ildiz,Images/Staff/aildiz.jpg
1975,akulseth,Anna Kulseth,Images/Staff/akulseth.jpg
1976,amontanari,Allegra Montanari,Images/Staff/amontanari.jpg
1977,arester,Aaron Rester,Images/Staff/arester.jpg
1978,arose05,Allison Rose,Images/Staff/arose05.jpg
1979,ccherne,Charlotte Cherne,Images/Staff/ccherne.jpg
1980,cenglishdixon,Collete English Dixon,Images/Staff/cenglishdixon.jpg
1981,cjohnson,Charla Johnson,Images/Staff/cjohnson.jpg
1982,clausen,Carrie Lausen,Images/Staff/clausen.JPG
1983,cmccarthy07,Colleen McCarthy,Images/Staff/cmccarthy07.jpg
1984,cmuldoon,Claudia Muldoon,Images/Staff/cmuldoon.jpg
1985,dschulz,Danette Schulz,Images/Staff/dschulz.jpg
1986,dsingla,Dana Singla,Images/Staff/dsingla.jpg
1987,ehickey,Eileen Hickey,Images/Staff/ehickey.jpg
1988,esustar,Elizabeth Sustar-Nye,Images/Staff/esustar.jpg
1989,eszotek,Erica Szotek,Images/Staff/eszotek.jpg
1990,ethompson10,Elena Thompson,Images/Staff/ethompson10.jpg
1991,fpeterbark,Frederick Peterbark,Images/Staff/fpeterbark.jpg
1992,hfogel,Henry Fogel,Images/Staff/hfogel.jpg
1993,hrojasduarte,Hilda Rojas-Duarte,Images/Staff/hrojasduarte.jpg
1994,ImageNotAvailable,Image Not Available,Images/Staff/ImageNotAvailable.jpg
1995,jcoleman15,Judith Coleman,Images/Staff/jcoleman15.jpg
1996,jjaramillo01,John Jaramillo,Images/Staff/jjaramillo01.jpg
1997,jjohnson109,Jennifer Johnson,Images/Staff/jjohnson109.jpg
1998,jmccarty,Jared Fritz-McCarty,Images/Staff/jmccarty.jpg
1999,jnelligan,Juliana Nelligan,Images/Staff/jnelligan.jpg
2000,jrea02,Joey Rea,Images/Staff/jrea02.jpg
2001,jrowen,Juli Rowen,Images/Staff/jrowen.jpg
2002,jwilczynski,Jerome Wilczynski,Images/Staff/jwilczynski.jpg
2003,kgranle,Kenneth Granle,Images/Staff/kgranle.jpg
2004,kkelley,Kendall Kelley,Images/Staff/kkelley.jpg
2005,kschulz01,Kaelyn Schulz,Images/Staff/kschulz01.jpg
2006,lbecker05,Lois Becker,Images/Staff/lbecker05.jpg
2007,ldavis,Lynnett Davis,Images/Staff/ldavis.jpg
2008,ldavis49,Linda Davis,Images/Staff/ldavis49.jpg
2009,lmckinney,Latosha McKinney,Images/Staff/lmckinney.jpg
2010,lmurphy07,Loretta Murphy,Images/Staff/lmurphy07.jpg
2011,mconwell,Michael Conwell,Images/Staff/mconwell.jpg
2012,mrung,Margaret Rung,Images/Staff/mrung.jpg
2013,nbarron03,Nicole Barron,Images/Staff/nbarron03.jpg
2014,rmarcozzi,Rudy Marcozzi,Images/Staff/rmarcozzi.jpg
2015,rrampersad,Reshma Rampersad,Images/Staff/rrampersad.jpg
2016,rrasulov,Rus Rasulov,Images/Staff/rrasulov.jpg
2017,rskrha,Rebecca Skrha,Images/Staff/rskrha.jpg
2018,sjones94,Shari Jones,Images/Staff/sjones94.jpg
2019,slam02,Sivling Lam,Images/Staff/slam02.jpg
2020,ssalerno,Stephanie Salerno,Images/Staff/ssalerno.jpg
2021,trenacido,Tracy Renacido,Images/Staff/trenacido.jpg
2022,baseball,Athlete pitching a baseball,Images/TEMPLATES/Defaults/baseball.png
2023,joe-learner,Joe Learner,Images/TEMPLATES/Defaults/joe-learner.png
2024,landing-1,Students entering Roosevelt University lobby from Michigan Ave,Images/TEMPLATES/Defaults/landing-1.jpg
2025,roosevelt-flag,Roosevelt University Flag,Images/TEMPLATES/Defaults/roosevelt-flag.jpg
2026,slide1,Roosevelt University's Wabash tower and Auditorium building in Chicago,Images/TEMPLATES/Defaults/slide1.jpg
2027,slide2,Chicago skyline,Images/TEMPLATES/Defaults/slide2.jpg
2028,slide3,A group of Roosevelt University students on stairs in lobby,Images/TEMPLATES/Defaults/slide3.jpg
2029,slide4,Roosevelt University Flag,Images/TEMPLATES/Defaults/slide4.jpg
2030,theatre,Theatre students singing in a group with one singer being focused on,Images/TEMPLATES/Defaults/theatre.png
2031,UpperPanel,Roosevelt University Flag,Images/TEMPLATES/Defaults/UpperPanel.jpg
2032,visit-box,Student walking in front of Roosevelt,Images/TEMPLATES/Defaults/visit-box.jpg
2033,100,100%,Images/TEMPLATES/ICONS/100.png
2034,1019K (1),10K-19K,Images/TEMPLATES/ICONS/1019K (1).png
2035,15k,$15k,Images/TEMPLATES/ICONS/15k.png
2036,1k-8k,"$1,000 to $8,000 is the annual value of merit-based scholarships awarded to full-time graduate students",Images/TEMPLATES/ICONS/1k-8k.png
2037,278mil,$27.8 million,Images/TEMPLATES/ICONS/278mil.png
2038,500plus,more than 500,Images/TEMPLATES/ICONS/500plus.png
2039,94,94%,Images/TEMPLATES/ICONS/94.png
2040,best-masters-online,Best Master's Degrees Online Degrees,Images/TEMPLATES/ICONS/best-masters-online.png
2041,Graduate Scholarship Infographic,,Images/TEMPLATES/ICONS/Graduate Scholarship Infographic.png
2042,grid1,Trend,Images/TEMPLATES/ICONS/grid1.png
2043,grid2,Teach,Images/TEMPLATES/ICONS/grid2.png
2044,grid3_wht1,Accelerated Options,Images/TEMPLATES/ICONS/grid3_wht1.png
2045,grid3_wht2,Small Classes,Images/TEMPLATES/ICONS/grid3_wht2.png
